ID	NPS	Energy1	Energy2
702	10157	0.031	0.19872
703	10183	0.031	0.19531
704	10187	0.031	0.19883
705	10193	0.031	0.19581
706	10203	0.031	0.1957
707	10213	0.031	0.19647
708	10250	0.031	0.19599
709	10257	0.031	0.18309
710	10264	0.031	0.19772
711	10327	0.031	0.1989
712	10334	0.031	0.1964
713	10348	0.031	0.19043
714	10354	0.031	0.19178
715	10359	0.031	0.19439
716	10402	0.031	0.18284
717	10405	0.031	0.19152
718	10437	0.028127	0.19024
719	10481	0.031	0.19462
720	10526	0.031	0.19439
721	10544	0.031	0.19506
722	10545	0.031	0.19272
723	10549	0.031	0.19664
724	10578	0.030523	0.19248
725	10603	0.031	0.19831
726	10606	0.031	0.1963
727	10613	0.031	0.18863
728	10632	0.031	0.18473
729	10643	0.031	0.19436
730	10657	0.031	0.19553
731	10683	0.031	0.19703
732	10734	0.031	0.19831
733	10751	0.031	0.19725
734	10760	0.031	0.19391
735	10773	0.031	0.19072
736	10796	0.031	0.19525
737	10797	0.031	0.1977
738	10807	0.031	0.19141
739	10820	0.029652	0.19565
740	10843	0.031	0.19748
741	10861	0.031	0.19597
742	10881	0.031	0.19606
743	10908	0.031	0.19527
744	10910	0.031	0.19835
745	10914	0.031	0.19086
746	10917	0.031	0.19251
747	10936	0.031	0.19488
748	10960	0.031	0.18846
749	11002	0.031	0.19491
750	11008	0.031	0.19151
751	11018	0.031	0.18133
752	11031	0.031	0.18958
753	11048	0.031	0.19191
754	11057	0.031	0.19668
755	11066	0.031	0.1854
756	11085	0.031	0.19245
757	11095	0.031	0.19336
758	11124	0.031	0.1969
759	11183	0.031	0.19651
760	11198	0.031	0.19156
761	11227	0.031	0.19674
762	11245	0.031	0.19872
763	11252	0.031	0.19493
764	11256	0.031	0.19625
765	11259	0.031	0.18787
766	11262	0.031	0.19614
767	11278	0.031	0.194
768	11284	0.031	0.19766
769	11292	0.031	0.19641
770	11297	0.031	0.19835
771	11298	0.031	0.19531
772	11304	0.031	0.19498
773	11322	0.031	0.19259
774	11327	0.031	0.1967
775	11335	0.031	0.17184
776	11336	0.031	0.16923
777	11346	0.031	0.19754
778	11348	0.031	0.19822
779	11351	0.031	0.1954
780	11378	0.031	0.1919
781	11403	0.031	0.19491
782	11405	0.031	0.19828
783	11423	0.031	0.19758
784	11428	0.031	0.195
785	11459	0.031	0.19569
786	11465	0.031	0.19808
787	11478	0.031	0.1938
788	11490	0.031	0.19631
789	11506	0.030082	0.19582
790	11530	0.031	0.19089
791	11538	0.031	0.19682
792	11564	0.031	0.19896
793	11572	0.031	0.18983
794	11585	0.031	0.19729
795	11594	0.031	0.19409
796	11614	0.031	0.19353
797	11616	0.031	0.19609
798	11622	0.031	0.19277
799	11644	0.031	0.19611
800	11651	0.031	0.19867
801	11655	0.031	0.19099
802	11658	0.031	0.19545
803	11673	0.031	0.19502
804	11689	0.030682	0.19738
805	11698	0.031	0.19841
806	11702	0.031	0.1944
807	11707	0.031	0.19635
808	11720	0.031	0.17268
809	11779	0.031	0.19779
810	11792	0.031	0.19156
811	11827	0.031	0.19898
812	11846	0.031	0.19432
813	11865	0.031	0.1918
814	11873	0.031	0.19683
815	11916	0.031	0.1938
816	11927	0.031	0.19504
817	11932	0.031	0.19527
818	11969	0.031	0.19536
819	11978	0.031	0.19898
820	11983	0.031	0.19797
821	12002	0.031	0.19826
822	12005	0.031	0.19535
823	12023	0.031	0.19188
824	12024	0.030354	0.1988
825	12043	0.031	0.19622
826	12049	0.031	0.19456
827	12051	0.031	0.19837
828	12068	0.031	0.19329
829	12069	0.031	0.18967
830	12090	0.031	0.18991
831	12110	0.031	0.19811
832	12118	0.031	0.19839
833	12122	0.031	0.19778
834	12128	0.031	0.19278
835	12129	0.031	0.19246
836	12154	0.031	0.19449
837	12160	0.031	0.19834
838	12203	0.031	0.19688
839	12206	0.031	0.19656
840	12209	0.031	0.18813
841	12235	0.031	0.19145
842	12239	0.031	0.19541
843	12247	0.031	0.19895
844	12248	0.031	0.19666
845	12258	0.031	0.19876
846	12306	0.031	0.1964
847	12307	0.031	0.19857
