ID	NPS	Energy1	Energy2
784	14186	0.081	0.08844
785	14220	0.062305	0.12224
786	14242	0.081	0.14976
787	14245	0.081	0.041861
788	14263	0.081	0.08047
789	14267	0.081	0.043013
790	14295	0.081	0.031889
791	14309	0.081	0.058551
792	14310	0.081	0.048015
793	14314	0.081	0.14716
794	14377	0.081	0.15351
795	14378	0.081	0.11036
796	14400	0.081	0.048488
797	14419	0.081	0.08128
798	14434	0.081	0.081129
799	14440	0.081	0.049716
800	14507	0.081	0.20208
801	14523	0.081	0.22055
802	14573	0.061658	0.018228
803	14580	0.081	0.25367
804	14596	0.081	0.20045
805	14613	0.081	0.08706
806	14658	0.081	0.022262
807	14673	0.081	0.12681
808	14686	0.081	0.18877
809	14688	0.081	0.051132
810	14719	0.081	0.012317
811	14735	0.081	0.013612
812	14736	0.081	0.13027
813	14744	0.081	0.073409
814	14746	0.081	0.041434
815	14762	0.081	0.13169
816	14799	0.081	0.18574
817	14832	0.081	0.039697
818	14834	0.081	0.24695
819	14857	0.081	0.029331
820	14871	0.081	0.16811
821	14898	0.081	0.042684
822	14903	0.081	0.15528
823	14916	0.081	0.2046
824	14947	0.081	0.11576
825	14974	0.081	0.041685
826	14999	0.081	0.10973
827	15020	0.065516	0.06609
828	15022	0.081	0.059987
829	15091	0.081	0.072339
830	15094	0.081	0.10902
831	15105	0.081	0.051654
832	15110	0.081	0.2829
833	15113	0.081	0.18503
834	15122	0.081	0.1016
835	15160	0.081	0.16765
836	15170	0.081	0.13821
837	15185	0.081	0.10447
838	15202	0.081	0.10974
839	15204	0.081	0.13159
840	15207	0.068795	0.11622
841	15219	0.081	0.095846
842	15231	0.081	0.10164
843	15235	0.081	0.10459
844	15242	0.081	0.1384
845	15246	0.081	0.14904
846	15258	0.081	0.20585
847	15262	0.081	0.012743
848	15276	0.081	0.1873
849	15280	0.081	0.13014
850	15290	0.081	0.039477
851	15297	0.081	0.082395
852	15299	0.081	0.050911
853	15324	0.081	0.12265
854	15329	0.081	0.085323
855	15341	0.081	0.058222
856	15349	0.081	0.032832
857	15361	0.081	0.13282
858	15376	0.081	0.21528
859	15402	0.081	0.032301
860	15421	0.081	0.12765
861	15457	0.081	0.040708
862	15458	0.081	0.13257
863	15466	0.081	0.032426
864	15476	0.081	0.064088
865	15523	0.081	0.1816
866	15544	0.081	0.12813
867	15557	0.081	0.084116
868	15584	0.067849	0.17428
869	15595	0.081	0.13706
870	15645	0.081	0.064917
871	15710	0.081	0.051113
872	15752	0.081	0.021194
873	15773	0.081	0.058117
874	15784	0.081	0.10346
875	15791	0.081	0.26637
876	15832	0.081	0.14869
877	15844	0.081	0.043324
878	15867	0.081	0.21643
879	15875	0.081	0.19007
880	15876	0.081	0.090609
881	15880	0.081	0.077882
882	15915	0.081	0.1098
883	15920	0.081	0.011374
884	15937	0.081	0.1211
885	15960	0.081	0.12612
886	15966	0.081	0.20779
887	16005	0.062382	0.078002
888	16016	0.081	0.095161
889	16082	0.081	0.02614
890	16084	0.081	0.084583
891	16096	0.081	0.02576
892	16124	0.029452	0.040093
893	16135	0.081	0.087178
894	16165	0.081	0.10917
895	16168	0.081	0.10708
896	16191	0.081	0.13984
897	16215	0.067238	0.14488
898	16231	0.081	0.05844
899	16302	0.081	0.119
900	16304	0.081	0.031302
901	16331	0.081	0.088657
902	16372	0.081	0.22526
903	16383	0.081	0.28863
904	16417	0.066606	0.26485
905	16418	0.081	0.13452
906	16443	0.081	0.092329
907	16449	0.07807	0.087474
908	16467	0.081	0.087354
909	16528	0.081	0.067914
910	16549	0.081	0.20943
911	16550	0.081	0.063536
912	16562	0.081	0.087278
913	16568	0.081	0.012854
914	16570	0.081	0.16276
915	16584	0.081	0.18606
916	16614	0.081	0.043983
917	16622	0.081	0.15286
918	16626	0.081	0.14024
919	16648	0.081	0.084155
920	16651	0.081	0.082544
921	16680	0.081	0.044548
922	16688	0.081	0.02859
923	16718	0.081	0.088073
924	16745	0.081	0.16461
925	16782	0.081	0.052234
926	16804	0.081	0.1202
927	16827	0.081	0.028501
928	16831	0.081	0.13141
929	16863	0.081	0.13679
930	16871	0.081	0.08359
931	16874	0.081	0.020011
932	16883	0.081	0.18718
933	16957	0.081	0.031056
934	16965	0.081	0.095687
935	16979	0.081	0.14958
936	16994	0.081	0.23662
937	17034	0.062616	0.14545
938	17054	0.081	0.037138
939	17069	0.081	0.060068
940	17088	0.081	0.025641
941	17100	0.081	0.11351
942	17109	0.081	0.064969
943	17180	0.081	0.099099
944	17198	0.081	0.074247
945	17206	0.063439	0.18081
946	17209	0.081	0.076551
947	17222	0.081	0.12274
948	17234	0.081	0.18967
949	17253	0.081	0.089617
950	17292	0.081	0.054952
951	17299	0.081	0.080034
952	17305	0.081	0.17941
953	17325	0.081	0.12619
954	17343	0.081	0.043747
955	17352	0.081	0.2214
956	17354	0.064138	0.13539
957	17367	0.081	0.068246
958	17372	0.081	0.13586
959	17392	0.081	0.1044
960	17401	0.081	0.11563
961	17403	0.081	0.096571
962	17438	0.081	0.16689
963	17441	0.081	0.20543
964	17463	0.081	0.094349
965	17476	0.081	0.21642
966	17493	0.081	0.12841
