ID	NPS	Energy1	Energy2
324	7193	0.031	0.098481
325	7200	0.031	0.074756
326	7203	0.031	0.21014
327	7210	0.031	0.13235
328	7217	0.029335	0.097581
329	7239	0.031	0.16571
330	7259	0.031	0.24162
331	7284	0.031	0.13997
332	7300	0.031	0.05155
333	7330	0.031	0.086931
334	7405	0.031	0.18361
335	7406	0.031	0.16151
336	7430	0.031	0.13104
337	7445	0.031	0.20522
338	7559	0.031	0.080943
339	7566	0.031	0.081027
340	7597	0.031	0.055302
341	7603	0.031	0.12521
342	7671	0.031	0.14564
343	7699	0.031	0.052231
344	7710	0.031	0.11187
345	7716	0.031	0.10212
346	7752	0.031	0.070036
347	7759	0.031	0.085109
348	7768	0.031	0.24357
349	7797	0.031	0.13035
350	7825	0.031	0.19713
351	7909	0.031	0.1052
352	7985	0.031	0.20987
353	7989	0.031	0.12226
354	8007	0.031	0.13615
355	8015	0.031	0.15249
356	8030	0.031	0.10834
357	8031	0.031	0.13448
358	8044	0.031	0.29699
359	8061	0.031	0.078263
360	8092	0.031	0.11182
361	8094	0.031	0.056596
362	8098	0.031	0.19488
363	8109	0.031	0.15463
364	8128	0.031	0.23729
365	8175	0.031	0.17447
366	8207	0.031	0.11132
367	8222	0.031	0.17027
368	8249	0.031	0.16053
369	8256	0.031	0.12058
370	8260	0.031	0.041856
371	8267	0.031	0.15796
372	8305	0.031	0.054928
373	8330	0.031	0.25309
374	8401	0.031	0.053267
375	8405	0.031	0.17825
376	8407	0.031	0.062108
377	8467	0.031	0.058837
378	8476	0.031	0.28622
379	8514	0.031	0.22825
380	8528	0.031	0.27363
381	8588	0.031	0.20511
382	8665	0.031	0.26878
383	8671	0.028136	0.028864
384	8685	0.031	0.28677
385	8746	0.031	0.041279
386	8750	0.031	0.08829
387	8835	0.031	0.095067
388	8847	0.031	0.10994
389	8854	0.031	0.12567
390	8868	0.031	0.066204
391	8888	0.031	0.020905
392	8904	0.031	0.05998
393	8914	0.031	0.11572
394	8935	0.031	0.10475
395	8963	0.031	0.083453
396	9009	0.031	0.13783
397	9017	0.031	0.19941
398	9026	0.031	0.084167
399	9075	0.031	0.066599
400	9169	0.031	0.066452
401	9183	0.031	0.062102
402	9186	0.031	0.015733
403	9191	0.031	0.17411
404	9243	0.031	0.034266
405	9263	0.031	0.062802
406	9287	0.031	0.083732
407	9299	0.031	0.075404
408	9307	0.031	0.12371
409	9308	0.031	0.10975
410	9334	0.031	0.039792
411	9336	0.031	0.010748
412	9344	0.031	0.082303
413	9358	0.031	0.081687
414	9362	0.031	0.17518
415	9422	0.031	0.19269
416	9456	0.031	0.084261
417	9458	0.031	0.10243
418	9489	0.031	0.23533
419	9517	0.031	0.24393
420	9554	0.031	0.022368
421	9587	0.031	0.13668
422	9598	0.031	0.19607
423	9600	0.031	0.067503
424	9627	0.031	0.095298
425	9661	0.031	0.12367
426	9664	0.031	0.19969
427	9702	0.031	0.036699
428	9704	0.031	0.026819
429	9707	0.031	0.011764
430	9787	0.031	0.30154
431	9808	0.031	0.094367
432	9848	0.031	0.27747
433	9850	0.031	0.28854
434	9903	0.031	0.074178
435	9962	0.031	0.10657
436	9995	0.031	0.080028
437	10003	0.030668	0.052506
438	10008	0.031	0.1893
439	10016	0.031	0.15489
440	10019	0.031	0.0979
441	10043	0.031	0.20212
442	10045	0.031	0.034112
443	10047	0.031	0.06312
444	10054	0.031	0.16145
445	10064	0.031	0.097485
446	10073	0.031	0.035402
447	10079	0.031	0.090978
448	10130	0.031	0.061675
449	10157	0.031	0.10623
450	10183	0.031	0.037112
451	10187	0.031	0.10314
452	10213	0.031	0.032652
453	10250	0.031	0.043655
454	10264	0.031	0.10181
455	10327	0.031	0.1036
456	10354	0.031	0.08135
457	10359	0.031	0.13484
458	10377	0.031	0.11287
459	10402	0.031	0.10505
460	10405	0.031	0.10738
461	10481	0.031	0.075426
462	10545	0.031	0.16103
463	10549	0.031	0.034168
464	10603	0.031	0.18494
465	10606	0.031	0.10898
466	10632	0.031	0.055534
467	10643	0.031	0.059717
468	10683	0.031	0.10505
469	10734	0.031	0.078717
470	10751	0.031	0.11628
471	10773	0.031	0.12063
472	10797	0.031	0.086257
473	10807	0.031	0.19152
474	10843	0.031	0.2403
475	10861	0.031	0.080089
476	10910	0.031	0.044399
477	11008	0.031	0.19225
478	11031	0.031	0.035513
479	11048	0.031	0.1969
480	11057	0.031	0.068196
481	11085	0.031	0.1811
482	11227	0.031	0.11705
483	11245	0.031	0.12662
484	11252	0.031	0.11453
485	11256	0.031	0.061351
486	11284	0.031	0.14085
487	11292	0.031	0.25873
488	11297	0.031	0.06051
489	11298	0.031	0.034916
490	11304	0.031	0.14859
491	11327	0.031	0.1074
492	11335	0.031	0.16843
493	11348	0.031	0.13619
494	11351	0.031	0.082141
495	11378	0.031	0.036373
496	11384	0.031	0.14807
497	11428	0.031	0.20513
498	11459	0.031	0.26214
499	11465	0.031	0.23392
500	11478	0.031	0.064465
501	11490	0.031	0.04875
502	11506	0.030082	0.044207
503	11527	0.031	0.13074
504	11530	0.031	0.22031
505	11538	0.031	0.18618
506	11572	0.031	0.10361
507	11594	0.031	0.11913
508	11614	0.031	0.079304
509	11622	0.031	0.19808
510	11644	0.031	0.12598
511	11655	0.031	0.17541
512	11673	0.031	0.21381
513	11702	0.031	0.054239
514	11707	0.031	0.052812
515	11792	0.031	0.20721
516	11827	0.031	0.099937
517	11865	0.031	0.10754
518	11873	0.031	0.075117
519	11916	0.031	0.048543
520	11927	0.031	0.020481
521	11932	0.031	0.17489
522	12002	0.031	0.02083
523	12005	0.031	0.25497
524	12023	0.031	0.070317
525	12024	0.030354	0.090383
526	12043	0.031	0.23396
527	12051	0.031	0.30657
528	12069	0.031	0.19471
529	12129	0.031	0.22284
530	12160	0.031	0.23189
531	12203	0.031	0.11068
532	12209	0.031	0.1212
533	12247	0.031	0.25862
534	12248	0.031	0.1923
535	12306	0.031	0.051284
536	12307	0.031	0.11722
537	12345	0.031	0.10852
538	12346	0.031	0.10162
539	12347	0.031	0.099155
540	12351	0.031	0.12742
541	12372	0.031	0.071503
542	12389	0.031	0.2245
543	12402	0.031	0.080073
544	12456	0.031	0.091187
545	12457	0.031	0.04896
546	12468	0.031	0.19825
547	12480	0.031	0.045768
548	12482	0.031	0.20078
549	12499	0.031	0.048691
550	12531	0.031	0.25598
551	12639	0.031	0.095854
552	12641	0.031	0.094757
553	12648	0.031	0.25735
554	12682	0.031	0.12876
555	12725	0.031	0.072128
556	12738	0.031	0.095942
557	12745	0.031	0.20572
558	12754	0.030586	0.058928
559	12777	0.0305	0.059315
560	12795	0.031	0.10723
561	12797	0.031	0.17131
562	12803	0.031	0.033796
563	12811	0.031	0.049881
564	12876	0.031	0.07818
565	12908	0.031	0.12893
566	12918	0.031	0.050044
567	12923	0.031	0.038304
568	12959	0.031	0.11983
569	13044	0.031	0.10141
570	13046	0.031	0.11685
571	13050	0.031	0.14631
572	13100	0.031	0.1862
573	13115	0.031	0.088513
574	13145	0.031	0.11127
575	13146	0.031	0.20771
576	13154	0.031	0.071641
577	13163	0.031	0.11793
578	13165	0.031	0.13239
579	13200	0.031	0.10937
580	13236	0.031	0.12582
581	13259	0.031	0.04173
582	13302	0.031	0.13093
583	13376	0.031	0.052227
584	13406	0.031	0.19412
585	13413	0.031	0.23814
586	13462	0.031	0.12977
587	13466	0.031	0.012855
588	13491	0.031	0.1681
589	13502	0.031	0.26357
590	13515	0.031	0.12018
591	13555	0.031	0.098392
592	13563	0.031	0.14169
593	13580	0.031	0.069659
594	13588	0.031	0.077929
595	13651	0.031	0.025577
596	13723	0.02972	0.07493
597	13727	0.031	0.046516
598	13798	0.029235	0.050595
599	13807	0.031	0.075061
600	13844	0.031	0.068332
601	13852	0.031	0.093817
602	13869	0.031	0.21121
603	13877	0.031	0.050435
604	13894	0.031	0.21721
605	13898	0.031	0.084913
606	13908	0.031	0.10901
607	13929	0.031	0.01334
608	13942	0.031	0.10278
609	13952	0.031	0.11424
610	13954	0.031	0.22978
611	13956	0.031	0.12023
612	13963	0.031	0.1009
613	13982	0.031	0.15666
614	14009	0.030885	0.049663
615	14015	0.031	0.12406
616	14043	0.031	0.15112
617	14054	0.031	0.18625
618	14055	0.031	0.22029
619	14067	0.031	0.030217
620	14089	0.031	0.15991
621	14141	0.031	0.13267
622	14146	0.031	0.11189
623	14152	0.031	0.13495
624	14167	0.031	0.24546
625	14186	0.031	0.08844
626	14242	0.031	0.14976
627	14245	0.031	0.041861
628	14267	0.031	0.043013
629	14295	0.031	0.031889
630	14304	0.028252	0.070526
631	14309	0.031	0.058551
632	14310	0.031	0.048015
633	14314	0.031	0.14716
634	14378	0.031	0.11036
635	14400	0.031	0.048488
636	14434	0.031	0.081129
637	14440	0.031	0.049716
638	14507	0.031	0.20208
639	14580	0.031	0.25367
640	14596	0.031	0.20045
641	14613	0.031	0.08706
642	14658	0.031	0.022262
643	14673	0.031	0.12681
644	14686	0.031	0.18877
645	14688	0.031	0.051132
646	14719	0.031	0.012317
647	14736	0.031	0.13027
648	14744	0.031	0.073409
649	14746	0.031	0.041434
650	14799	0.031	0.18574
651	14832	0.031	0.039697
652	14834	0.031	0.24695
653	14857	0.031	0.029331
654	14871	0.031	0.16811
655	14898	0.031	0.042684
656	14903	0.031	0.15528
657	14947	0.031	0.11576
658	14974	0.031	0.041685
659	14999	0.031	0.10973
660	15091	0.031	0.072339
661	15094	0.031	0.10902
662	15105	0.031	0.051654
663	15110	0.031	0.2829
664	15113	0.031	0.18503
665	15122	0.031	0.1016
666	15160	0.031	0.16765
667	15170	0.031	0.13821
668	15185	0.031	0.10447
669	15202	0.031	0.10974
670	15204	0.031	0.13159
671	15207	0.028885	0.11622
672	15219	0.031	0.095846
673	15235	0.031	0.10459
674	15242	0.031	0.1384
675	15246	0.031	0.14904
676	15276	0.031	0.1873
677	15290	0.031	0.039477
678	15297	0.031	0.082395
679	15299	0.031	0.050911
680	15324	0.031	0.12265
681	15329	0.031	0.085323
682	15341	0.031	0.058222
683	15349	0.031	0.032832
684	15361	0.031	0.13282
685	15376	0.031	0.21528
686	15402	0.031	0.032301
687	15421	0.031	0.12765
688	15457	0.031	0.040708
689	15458	0.031	0.13257
690	15476	0.031	0.064088
691	15523	0.031	0.1816
692	15544	0.031	0.12813
693	15557	0.031	0.084116
694	15645	0.031	0.064917
695	15710	0.031	0.051113
696	15752	0.031	0.021194
697	15773	0.031	0.058117
698	15791	0.031	0.26637
699	15832	0.031	0.14869
700	15844	0.031	0.043324
701	15867	0.031	0.21643
702	15876	0.031	0.090609
703	15915	0.031	0.1098
704	15937	0.031	0.1211
